map_id,map
77,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,^,%,.,#,#,.,.,%,.,.,.,.,.,^,.,^,.,%,^,.,#,#,.,%,.,#,#,^,#,.,#,.,.,.,.,#,#,.,#,.,#,%,#,#,%,.,.,#,#,.,#,^,#,.,.,.,.,#,#,.,#,.,#,^,#,#,.,^,.,#,#,.,#,.,#,.,.,.,.,#,#,.,#,%,#,%,#,#,F,.,.,.,^,^,#,%,#,%,.,.,^,#,#,.,#,^,#,.,#,#,%,^,.,#,#,.,.,.,.,%,.,.,.,#,#,#,#,.,#,#,#,#,^,.,.,#,#,.,#,.,#,.,.,.,.,#,#,#,#,.,#,#,#,#,%,.,%,#,#,^,#,%,#,.,^,.,.,#,#,.,.,.,.,^,#,#,.,.,.,#,#,.,#,.,#,.,.,%,.,#,#,#,#,.,#,#,#,#,.,%,.,.,.,.,#,.,#,.,%,%,.,.,S,#,#,.,#,#,#,#,P,.,^,^,#,.,.,.,.,.,^,^,.,.,.,#,#,.,#,#,#,#,^,^,#,.,.,#,#,#,^,.,.,#,.,#,^,#,#,.,#,#,#,#,.,#,#,#,%,.,%,.,.,.,%,#,.,#,%,.,.,.,%,^,#,#,%,.,#,.,^,%,.,#,#,#,.,#,.,#,%,#,#,.,#,#,#,#,#,.,.,%,#,%,%,.,.,.,.,#,^,#,.,#,#,^,#,#,#,#,.,#,.,#,.,#,#,.,%,.,.,.,%,.,.,%,.,^,.,.,#,#,.,#,.,#,.,#,#,.,.,^,.,.,%,.,%,^,#,.,#,^,#,#,^,#,.,#,%,#,#,.,%,.,.,.,#,.,^,.,#,.,#,%,#,#,.,#,^,#,.,#,#,%,.,.,.,.,.,^,.,.,#,.,#,.,#,#,^,%,.,.,%,.,.,.,^,.,.,^,.,.,.,^,#,^,#,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
78,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,.,.,^,.,#,^,.,%,#,.,^,.,%,.,.,%,%,.,.,#,#,.,.,#,#,#,.,%,#,.,.,.,%,#,.,.,^,#,#,#,#,#,#,^,.,.,.,.,.,#,#,#,^,%,.,.,^,^,.,.,^,.,.,#,#,#,#,#,.,^,.,.,#,.,.,.,.,#,.,%,.,#,#,#,#,#,#,^,.,.,%,.,#,%,.,.,#,%,.,.,.,.,.,.,.,.,.,#,#,.,.,%,.,.,.,.,%,#,#,^,.,.,.,.,.,.,.,%,%,#,#,.,.,%,#,#,.,%,.,#,#,.,.,#,#,#,P,#,#,.,.,#,#,.,.,.,#,#,.,.,%,#,#,.,%,%,%,.,%,.,.,%,.,#,#,.,.,^,#,#,.,S,^,#,#,#,#,#,.,.,.,^,#,#,#,#,#,.,.,%,#,#,^,%,.,.,.,.,.,%,^,^,.,%,F,.,.,#,#,.,.,%,#,#,.,.,.,.,.,.,#,#,#,^,%,.,.,.,.,#,#,%,.,.,#,#,#,#,.,^,%,.,%,.,.,^,#,#,#,.,.,#,#,%,^,.,#,#,#,#,%,%,.,.,#,#,#,.,.,.,.,.,^,#,#,%,.,%,#,#,#,#,.,^,^,.,.,.,.,^,.,.,#,#,#,#,#,.,%,.,.,^,#,#,.,.,.,.,#,#,#,%,.,.,%,.,.,#,#,^,.,%,.,.,.,.,.,.,^,.,.,.,%,.,#,#,.,%,.,#,#,#,^,#,.,#,#,#,#,^,%,.,#,.,#,.,#,#,.,.,.,#,#,#,.,#,.,#,.,.,%,.,.,.,#,.,#,.,#,#,%,.,.,#,#,#,.,#,.,#,^,.,#,#,#,^,#,.,#,^,#,#,.,.,.,#,#,.,.,^,.,.,%,.,^,.,^,.,#,^,#,.,%,.,^,.,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
79,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,#,.,#,.,#,^,.,.,#,.,%,.,.,.,.,#,^,#,^,#,#,.,#,.,#,.,.,.,#,.,^,#,^,#,S,#,^,#,%,#,^,#,#,F,%,.,.,.,^,#,#,#,.,#,%,#,.,#,.,#,.,#,.,#,#,.,#,.,#,.,.,%,#,.,.,#,.,#,.,#,.,#,^,#,.,#,#,.,#,%,#,.,#,.,.,.,#,%,.,.,.,.,.,.,^,.,.,#,#,.,#,.,#,.,.,.,.,%,.,%,.,^,.,^,#,%,.,.,#,#,#,.,#,.,#,%,.,#,%,#,.,#,#,.,.,.,%,.,#,^,.,#,#,%,.,^,.,.,^,#,^,#,^,#,#,^,.,.,^,#,#,#,^,#,#,.,#,%,#,.,.,#,.,#,.,#,#,.,.,%,^,.,#,.,^,#,#,.,#,.,#,.,.,#,.,#,%,#,#,.,.,^,#,.,.,.,#,#,#,#,#,.,.,.,.,.,^,.,.,#,.,%,.,#,.,.,.,%,.,#,#,#,#,.,.,%,#,P,#,^,.,.,.,#,.,.,.,.,#,%,.,#,#,#,#,.,.,%,^,.,^,.,%,%,#,#,#,.,.,^,.,%,%,#,#,#,#,^,.,.,.,.,#,#,#,.,.,#,%,^,.,.,#,.,%,#,#,^,.,.,.,.,.,.,.,^,.,#,.,^,.,#,.,%,.,.,^,#,#,^,.,.,.,.,.,#,#,#,%,.,#,.,#,.,#,^,.,.,#,#,#,^,.,^,#,#,.,.,.,%,.,^,#,%,#,^,.,^,#,%,%,#,#,.,.,.,#,#,%,#,#,#,.,^,#,.,#,^,.,#,#,#,.,#,#,%,%,.,#,#,%,.,^,.,.,.,#,.,#,.,.,%,#,%,.,#,#,%,%,.,#,#,.,#,#,#,.,%,.,.,.,.,#,%,.,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
80,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,.,^,.,.,.,%,.,.,.,.,%,.,%,%,.,#,#,#,.,#,#,.,#,#,#,#,#,#,#,#,.,%,%,.,.,.,%,.,.,^,.,#,#,^,.,^,.,.,.,.,.,.,^,.,F,#,.,^,.,#,#,#,.,#,#,.,#,#,#,#,#,#,#,#,^,.,^,%,%,.,.,.,.,^,.,#,#,.,.,.,.,.,%,.,%,.,%,.,.,.,.,^,^,#,#,#,^,#,#,^,.,.,.,.,.,.,S,.,.,.,%,.,.,.,.,^,.,.,%,#,#,%,#,#,#,#,.,#,.,#,.,#,#,#,#,.,^,#,.,#,.,#,#,.,.,.,%,.,^,#,.,#,^,.,^,.,%,^,.,#,.,#,.,#,#,.,#,#,#,#,.,#,%,#,.,#,#,#,#,.,%,#,.,#,%,#,#,.,.,.,.,.,.,#,%,#,^,.,.,^,.,.,.,#,^,#,^,#,#,.,#,.,#,.,.,#,.,#,.,.,%,.,^,.,^,.,.,.,^,#,#,.,#,.,#,.,%,#,.,#,.,.,.,#,%,.,.,^,#,#,#,#,#,.,#,.,#,.,%,.,.,%,%,^,^,^,%,.,^,.,.,^,^,#,#,.,#,^,#,.,%,#,.,P,%,%,.,#,.,%,#,#,#,.,^,#,#,%,%,^,.,.,^,#,.,#,.,.,.,^,.,%,.,.,.,%,.,#,#,.,%,.,.,^,%,.,.,.,.,%,%,%,^,.,#,#,%,#,#,#,#,%,^,#,#,#,.,%,#,#,#,.,.,#,.,.,#,#,%,#,#,#,#,.,.,.,^,.,.,^,.,%,.,.,.,%,.,^,.,%,.,%,.,#,#,#,#,#,.,.,#,#,#,.,^,.,%,#,.,.,#,#,%,#,#,#,#,.,.,.,^,^,%,.,.,.,.,.,%,.,^,.,#,#,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
81,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,^,.,%,.,^,.,.,.,.,.,.,^,.,.,^,.,#,#,#,.,#,#,%,.,#,#,#,#,#,#,^,%,.,^,.,#,#,.,.,.,^,.,#,#,^,.,.,.,^,.,%,.,%,.,.,.,.,#,#,%,#,#,#,.,#,#,#,#,#,.,.,^,.,#,#,#,.,^,.,#,#,%,.,.,%,^,#,#,.,^,.,.,.,%,.,.,.,.,.,.,.,#,#,.,#,#,#,.,#,#,^,.,.,%,%,.,#,.,#,.,F,#,#,#,.,^,.,^,.,%,#,#,.,.,.,%,.,.,#,.,#,.,.,.,%,.,.,^,.,.,#,#,#,#,.,.,#,%,.,.,#,.,#,%,%,#,#,P,.,^,.,.,#,#,#,#,S,.,.,.,^,%,#,.,#,.,.,%,%,.,.,^,%,.,#,#,#,#,.,.,.,%,^,.,.,%,^,.,^,#,#,#,^,.,.,^,#,#,#,#,#,^,.,^,#,%,.,%,.,.,^,#,%,#,.,#,.,.,.,#,#,#,^,%,#,.,.,#,^,#,.,#,.,#,.,#,.,%,.,#,.,^,#,#,%,#,#,#,.,#,.,#,.,#,.,.,.,^,.,.,#,#,#,.,#,#,.,%,#,.,.,#,%,#,^,#,.,#,.,#,.,.,.,#,^,.,#,#,#,.,.,.,#,.,%,.,.,.,^,#,.,#,^,#,.,.,.,#,#,#,^,.,^,.,^,.,^,.,.,.,.,.,.,.,%,.,.,.,.,%,#,#,#,#,.,^,.,.,#,.,#,.,.,#,.,#,.,^,.,#,#,#,#,#,#,#,.,.,.,.,#,.,#,.,%,#,^,#,%,.,.,.,.,.,#,#,#,#,.,^,.,.,#,.,#,^,%,#,.,#,.,#,#,#,%,^,#,#,#,#,^,%,^,.,.,^,.,.,%,%,.,^,^,^,.,.,^,%,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
82,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,^,#,#,%,%,%,.,.,^,.,%,%,^,.,.,.,.,^,#,#,#,#,^,#,#,.,^,^,^,.,#,#,#,#,.,.,#,#,#,#,#,#,%,%,.,.,.,.,.,#,.,.,^,.,%,.,.,^,.,%,.,%,#,#,#,#,.,#,#,^,.,.,.,^,#,#,#,#,.,%,#,#,#,#,#,#,#,#,.,#,#,.,.,F,.,.,%,.,%,.,.,%,%,.,.,.,#,#,.,%,.,%,%,.,#,.,#,^,#,.,.,^,#,.,.,.,.,%,#,#,.,^,#,^,%,^,#,.,#,.,.,.,#,.,.,%,#,#,#,#,#,#,.,.,%,.,.,.,#,.,#,.,%,#,#,#,^,.,%,^,%,^,#,#,.,.,#,.,.,^,P,.,#,%,^,^,#,.,.,.,#,#,#,#,#,#,.,.,.,^,^,.,.,.,%,.,#,.,.,.,#,%,%,.,^,.,#,#,%,%,.,.,.,.,%,.,.,.,.,%,%,.,.,^,.,^,.,.,#,#,#,#,.,%,.,^,%,.,#,#,#,^,#,.,#,.,.,.,#,#,#,#,#,#,.,.,%,.,%,.,#,#,#,.,#,%,#,S,%,^,#,#,#,#,#,#,.,^,^,^,.,%,#,#,#,.,#,.,#,.,^,.,#,#,#,#,#,#,^,%,.,.,.,.,#,#,^,.,%,%,.,.,^,.,#,#,#,#,%,^,.,.,%,#,#,.,.,%,.,%,.,.,.,.,.,.,.,.,#,#,.,#,%,#,.,#,#,.,.,.,.,.,.,%,.,#,^,#,.,#,#,#,.,#,%,#,%,#,#,.,^,.,.,.,#,.,.,#,.,#,.,#,#,#,^,#,%,#,.,#,#,%,.,^,^,.,.,.,.,#,^,#,.,#,#,#,.,%,%,^,.,.,.,^,.,.,^,.,.,^,^,^,^,.,.,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
83,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,^,%,.,.,^,%,.,.,.,^,^,.,.,.,%,#,^,#,.,#,#,.,%,^,%,.,#,.,#,.,#,#,#,#,#,.,.,#,.,#,.,#,#,.,.,#,.,.,#,.,#,^,#,.,F,%,.,.,.,#,^,#,.,#,#,^,.,%,%,^,#,.,#,%,#,#,#,#,#,.,%,#,.,#,^,#,#,.,.,^,.,.,^,^,.,.,.,.,.,.,.,.,^,.,.,.,.,#,#,.,.,^,.,%,.,.,.,.,.,.,.,.,.,^,.,.,.,%,.,#,#,^,.,#,#,#,.,#,%,#,^,#,.,#,%,#,.,#,^,#,.,#,#,.,.,.,.,.,.,#,.,#,%,#,^,#,%,#,.,#,.,#,.,#,#,#,#,#,^,.,.,#,.,#,%,#,^,#,.,#,.,#,.,#,.,#,#,^,.,%,%,^,.,.,.,%,%,^,.,%,%,.,%,#,^,#,.,#,#,^,.,.,.,.,.,P,#,#,.,.,^,.,#,#,^,#,#,#,.,#,#,%,.,.,^,.,%,%,.,.,^,.,.,.,#,#,%,^,.,.,.,#,#,^,.,#,^,.,%,#,#,#,.,%,^,.,#,#,.,#,#,#,.,#,#,.,.,.,.,.,.,%,%,S,.,.,%,.,#,#,^,.,^,.,.,#,#,%,^,%,.,.,.,#,#,#,%,.,.,^,.,.,^,#,#,#,.,#,#,.,.,%,^,.,.,.,.,%,.,.,.,^,.,%,^,%,%,.,.,#,#,#,#,.,.,.,#,#,#,.,%,#,#,^,.,.,#,#,#,.,.,#,#,#,#,.,^,.,%,%,.,%,.,#,#,.,.,.,.,.,^,%,.,#,#,#,#,.,.,.,.,.,#,#,#,#,#,^,%,.,.,.,#,#,#,#,#,#,#,.,.,.,.,^,.,.,^,#,#,.,.,.,.,.,.,.,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
84,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,#,#,#,.,^,.,.,.,%,.,#,#,#,^,%,#,.,#,^,#,#,.,^,.,.,%,%,.,#,.,.,^,.,.,.,.,.,#,^,#,%,#,#,.,#,#,#,.,.,.,.,.,^,.,#,#,#,.,.,%,.,%,.,#,#,.,.,%,.,%,^,.,#,.,%,%,^,.,S,.,.,#,.,#,.,#,#,^,#,#,#,%,%,.,%,^,.,^,#,#,#,%,.,#,.,#,.,#,#,.,.,.,#,#,^,.,%,.,.,#,#,^,.,%,^,#,#,#,.,#,#,.,.,%,#,#,.,#,.,#,.,#,#,.,%,.,%,.,.,%,.,#,#,.,.,.,#,#,.,#,.,#,.,#,#,^,.,^,.,#,#,#,.,#,#,.,.,.,#,#,.,#,.,#,^,#,#,.,%,%,.,.,^,^,.,#,#,.,.,.,.,.,F,.,.,.,.,.,.,.,^,.,.,#,#,#,.,#,#,%,^,%,^,.,.,^,.,^,.,.,%,.,%,^,#,.,.,%,#,#,#,#,#,#,#,^,.,^,%,#,#,#,#,.,%,.,^,.,#,%,.,#,#,%,.,.,.,.,.,.,.,#,#,#,#,.,^,%,.,#,#,#,^,#,#,#,#,#,#,.,%,%,.,#,#,#,#,.,%,.,.,.,#,.,.,#,#,%,%,^,%,%,.,^,.,#,#,#,#,.,.,.,#,.,.,^,P,#,#,%,.,.,%,.,%,.,%,.,.,.,^,.,.,.,.,.,.,.,^,#,#,.,#,#,#,#,^,.,.,#,#,#,#,#,.,%,.,.,#,.,.,#,#,.,.,.,.,%,^,.,.,#,#,%,.,.,.,.,.,.,^,^,.,#,#,%,#,#,#,#,.,.,.,#,#,.,.,#,#,#,.,^,#,.,%,#,#,%,%,.,.,.,.,.,^,#,#,.,.,.,.,^,.,%,%,.,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
85,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,^,.,.,.,.,.,.,%,.,.,^,%,%,%,.,.,%,.,S,#,#,.,.,#,.,.,.,.,.,#,#,.,%,.,.,.,^,#,#,#,#,#,#,.,^,^,^,.,^,.,.,#,#,.,.,#,.,.,.,.,.,.,.,#,#,.,.,#,.,^,%,.,.,#,#,.,.,%,.,^,.,#,#,#,#,#,#,.,%,%,.,.,.,.,%,#,#,^,.,.,.,.,.,.,^,.,^,#,#,.,^,.,.,.,#,#,.,.,.,.,.,.,#,#,.,.,.,#,#,#,#,#,#,#,#,.,#,#,%,.,.,.,.,.,#,#,.,^,.,#,#,#,#,^,.,.,.,%,#,#,^,%,%,.,.,.,#,#,.,.,.,#,#,#,#,#,#,#,#,^,#,#,.,.,.,F,.,.,#,#,.,.,.,#,#,#,#,.,.,.,%,.,%,.,%,.,.,.,.,%,.,%,^,.,.,.,.,#,#,%,.,.,%,%,.,.,.,.,%,.,.,^,.,.,.,.,.,.,.,#,#,.,%,.,^,.,P,#,.,.,.,%,.,.,.,.,.,.,#,#,#,#,#,%,^,#,.,^,#,#,.,^,^,.,.,#,^,%,%,^,.,%,.,#,#,.,.,.,^,.,#,#,.,.,.,.,.,.,.,.,#,#,#,.,.,#,#,.,%,.,%,.,#,#,.,%,^,^,%,.,%,%,%,.,^,%,%,#,#,#,#,%,#,#,#,#,^,#,#,%,.,.,.,.,.,#,#,#,.,#,#,#,#,.,#,#,#,#,^,#,#,.,#,.,#,.,.,.,.,.,.,#,#,^,.,.,.,.,.,.,.,.,.,%,#,.,#,^,.,#,#,#,%,#,#,#,#,^,#,#,#,#,.,#,#,.,#,%,#,.,%,%,.,.,%,#,#,#,#,^,#,#,#,#,.,#,#,.,#,.,#,.,^,#,#,#,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
86,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,^,%,.,^,.,#,#,.,#,#,.,^,.,.,.,^,.,.,^,%,#,#,#,#,%,%,.,#,#,.,#,#,#,.,#,.,#,.,.,.,#,#,#,#,#,#,.,.,%,.,.,.,.,.,#,.,#,%,#,.,.,.,#,#,#,#,#,#,^,.,%,#,#,.,#,#,#,.,#,.,#,%,%,.,#,#,#,#,#,#,.,^,%,#,#,.,#,#,.,%,.,.,.,.,.,%,#,#,#,#,%,%,^,.,^,.,.,%,.,.,.,#,.,#,.,^,.,^,#,#,#,#,#,#,%,.,S,.,#,.,#,.,.,#,.,#,.,F,.,.,#,#,#,#,#,#,.,^,.,.,#,^,#,.,.,#,.,#,.,.,^,^,#,#,#,#,#,#,^,.,.,.,#,.,#,.,.,#,.,#,.,.,.,.,#,#,#,#,#,#,^,.,.,.,#,.,#,.,.,^,%,.,.,%,.,.,.,.,#,#,#,#,.,.,%,^,.,.,^,%,#,#,^,#,#,.,.,.,.,^,#,#,#,#,.,.,.,#,.,#,.,#,#,#,.,#,#,.,%,#,#,#,#,#,#,#,^,.,^,#,.,#,.,#,.,^,^,%,.,.,^,.,.,.,#,#,#,#,.,%,^,#,.,#,.,#,#,#,.,#,#,#,#,#,.,.,#,#,.,^,.,%,%,.,.,.,.,^,#,P,.,#,#,%,.,.,%,^,#,#,#,^,^,.,#,%,^,.,.,.,.,.,^,.,.,.,%,%,%,.,#,#,.,.,#,.,.,^,.,#,#,#,%,^,#,.,.,#,%,#,.,#,#,#,.,#,#,#,.,.,.,^,.,.,.,%,%,^,%,#,^,#,.,#,#,#,.,%,#,.,.,#,#,#,.,.,%,.,#,^,.,#,.,#,^,#,#,#,#,.,%,.,#,.,%,.,.,.,.,.,%,.,.,^,.,.,.,^,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
87,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,%,#,.,#,%,.,.,.,.,.,.,.,.,^,.,.,%,^,^,.,#,#,^,#,.,#,^,#,#,#,%,.,^,.,#,%,.,#,#,#,#,.,#,#,.,.,.,^,%,.,.,.,^,.,^,.,.,%,.,.,.,.,.,.,#,#,.,#,.,#,^,.,%,#,#,#,.,.,#,.,^,#,#,#,#,.,#,#,.,#,.,#,.,.,.,.,^,.,.,.,.,.,.,^,.,.,.,.,#,#,%,^,.,.,.,.,^,%,.,.,#,#,%,.,%,^,^,.,^,.,#,#,.,.,.,^,.,#,.,#,.,#,#,#,%,.,.,#,#,.,.,^,#,#,.,.,#,.,%,#,.,#,%,#,#,#,.,.,.,#,#,.,^,%,#,#,.,.,F,.,.,#,%,#,.,#,#,#,.,.,.,#,#,.,.,.,#,#,.,.,.,.,%,.,%,.,.,.,^,%,.,.,.,#,#,.,%,%,#,#,.,.,.,^,^,#,#,%,#,#,^,.,.,.,.,%,%,^,.,.,#,#,#,#,#,#,.,#,#,.,#,#,.,#,.,P,%,^,^,#,.,.,#,#,%,.,.,.,.,%,%,.,.,%,%,#,^,#,.,%,^,.,^,.,#,#,#,#,#,#,%,#,#,.,#,#,.,#,.,#,.,.,%,#,.,.,#,#,.,.,.,.,^,#,#,%,#,#,^,.,.,.,.,.,.,%,.,.,#,#,.,.,.,.,.,.,.,^,.,.,.,%,%,.,^,.,.,%,#,#,#,#,.,^,#,.,^,^,^,.,#,#,.,#,%,#,.,.,.,.,#,#,#,#,.,.,.,.,.,S,%,^,#,#,.,#,.,#,^,.,^,.,#,#,#,#,^,.,#,.,.,.,.,^,#,#,.,#,.,#,%,.,%,.,#,#,#,#,^,.,.,.,.,.,.,.,#,#,.,%,.,.,.,.,.,%,^,%,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
88,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,^,.,.,.,.,.,.,.,.,%,%,.,%,.,.,.,%,.,#,#,#,#,^,.,#,#,#,.,%,#,#,#,#,#,#,.,.,.,^,.,#,#,#,#,.,.,.,.,.,.,^,.,.,.,^,.,.,%,^,.,%,.,#,#,#,#,#,#,#,^,.,#,#,#,.,.,.,.,#,#,#,.,.,.,#,#,#,#,.,^,.,.,.,.,.,.,^,.,.,^,.,.,^,.,%,.,.,.,#,#,.,%,.,^,.,^,.,^,%,^,.,#,#,#,.,#,#,%,#,#,#,#,.,.,.,%,%,.,#,.,#,.,.,.,%,.,.,#,#,.,#,#,#,#,.,.,#,.,.,.,#,.,#,^,^,#,#,#,.,.,^,.,.,^,#,#,.,.,%,.,.,.,#,.,#,.,.,.,.,.,.,#,#,.,#,#,#,#,.,^,.,.,.,.,.,.,.,.,%,#,#,#,.,#,#,.,#,P,#,#,.,#,.,#,%,^,%,.,.,.,#,.,.,^,#,.,%,.,^,.,#,#,.,#,^,#,.,#,#,#,#,.,.,.,#,^,^,.,.,.,.,.,#,#,%,.,.,.,.,.,.,.,.,.,.,#,#,#,.,.,^,#,.,.,#,#,.,#,.,#,.,#,#,#,#,%,.,^,#,^,.,.,.,.,%,.,#,#,^,#,.,#,^,.,.,.,.,.,#,%,^,.,#,.,%,.,.,^,#,#,.,.,.,^,.,.,.,^,%,%,^,.,%,.,.,%,.,^,.,.,#,#,#,#,#,#,.,.,.,.,.,.,.,.,.,#,#,#,#,.,^,.,#,#,.,.,%,.,%,.,^,#,^,.,.,.,^,#,#,#,#,.,F,.,#,#,#,#,#,#,.,.,%,.,^,.,%,.,.,#,#,#,#,.,.,.,#,#,^,S,%,.,.,.,.,.,.,^,.,^,.,#,#,#,#,.,%,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
89,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,#,.,#,.,#,#,.,.,%,^,.,.,%,%,.,%,F,.,.,#,#,.,#,%,#,^,#,#,%,.,^,#,#,#,#,%,#,#,#,#,%,#,#,^,.,%,.,%,#,#,.,.,^,.,.,.,.,%,.,.,.,.,.,#,#,.,#,.,#,.,#,#,.,.,%,#,#,#,#,^,#,#,#,#,.,#,#,%,#,^,#,.,%,.,.,%,%,.,.,.,.,.,.,.,.,.,^,#,#,%,.,%,^,.,.,#,.,#,.,.,%,.,^,.,.,.,^,#,#,#,#,^,.,#,#,#,.,#,.,#,^,#,#,#,^,.,.,^,.,#,#,#,#,S,.,.,^,.,.,#,.,#,.,%,.,^,^,%,.,.,.,#,#,#,#,#,#,#,.,.,%,#,^,#,.,%,^,#,#,#,.,^,%,#,#,#,#,.,.,%,%,%,.,.,.,%,.,.,%,.,.,.,.,^,^,.,.,#,#,.,.,%,.,%,%,%,.,.,.,.,^,%,.,.,#,#,^,.,%,#,#,#,#,#,#,.,.,#,.,#,.,#,.,#,%,#,#,#,.,.,.,#,#,.,.,.,^,.,.,#,.,#,.,#,.,#,.,#,#,#,.,.,.,#,#,#,#,#,#,.,.,#,%,#,%,#,.,#,.,#,#,#,%,%,.,#,#,.,^,.,^,.,.,#,.,#,.,^,%,.,.,.,^,.,%,.,.,#,#,.,.,%,.,.,%,#,#,#,.,.,.,.,.,.,^,%,.,.,%,#,#,#,#,#,#,%,.,^,.,%,.,#,^,#,%,#,.,.,.,.,^,#,#,^,.,.,.,^,.,#,#,P,.,#,.,#,^,#,.,.,#,.,.,#,#,#,#,#,#,.,.,.,.,^,^,#,%,#,.,#,.,%,.,.,.,#,#,.,.,%,.,.,%,#,#,#,.,%,^,.,.,%,.,.,%,%,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
90,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,.,.,^,.,^,%,.,^,.,%,%,#,.,#,.,#,^,.,.,#,#,#,.,.,#,.,^,.,#,.,#,.,.,#,.,#,.,.,.,#,.,.,#,#,%,%,%,.,^,.,#,.,#,.,^,P,.,#,%,.,#,#,#,%,#,#,.,.,#,%,F,.,#,%,#,.,.,#,%,#,.,.,^,#,.,.,#,#,.,%,.,^,%,%,#,%,#,%,.,^,%,%,%,#,.,.,%,#,#,#,#,#,.,#,#,%,.,%,.,.,.,.,%,.,.,.,.,.,.,^,#,#,#,#,%,#,#,.,.,.,%,.,.,.,#,.,.,.,.,#,.,^,#,#,.,.,.,.,.,%,.,#,%,.,.,%,.,.,.,.,.,%,.,.,#,#,#,#,^,#,#,^,.,.,.,.,.,%,#,.,^,S,%,#,.,^,#,#,#,#,.,#,#,.,.,.,^,.,%,.,^,.,.,%,.,%,.,.,#,#,%,#,^,#,.,^,^,%,^,.,.,%,%,.,.,.,.,.,.,.,#,#,^,#,.,#,.,#,.,#,.,#,#,#,#,^,%,#,#,%,.,%,#,#,^,#,.,#,%,#,.,#,.,#,.,.,.,.,.,#,#,.,.,.,#,#,^,#,.,#,.,#,.,#,%,#,.,.,#,#,#,#,#,^,.,.,#,#,.,.,.,.,^,%,%,.,%,.,.,%,%,%,.,#,#,^,^,^,#,#,#,%,.,.,#,.,.,.,^,.,%,%,.,#,#,.,.,.,.,.,#,#,.,.,#,.,.,#,#,#,.,.,^,%,.,#,#,.,^,#,#,#,#,#,.,#,#,#,^,^,^,.,^,.,.,.,%,#,#,.,.,%,.,.,#,#,.,^,#,^,.,.,.,#,#,#,.,^,.,#,#,#,#,#,.,^,#,#,#,^,.,.,#,.,^,%,.,.,%,%,.,.,.,.,.,.,.,.,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,
